#NAME?,Name,Symbol,Rank,Price Usd,Price Btc,24h Volume Usd,Market Cap Usd,Available Supply,Total Supply,Max Supply,Percent Change 1h,Percent Change 24h,Percent Change 7d,Last Updated,24h Volume Btc,Market Cap Btc
nolimitcoin,NoLimitCoin,NLC2,471,0.060453,0.0000072776,45220.6,12566345.0,207869667.0,207869667.0,,-0.42,-0.51,-1.39,1526748248,5.4438771641,1513.0
quantum,Quantum,QAU,472,0.167839,0.0000202053,4199.8,12565620.0,74867103.0,239775150.0,,-0.14,2.9,-8.68,1526748251,0.5055924803,1513.0
titanium-bar,Titanium BAR,TBAR,473,0.289786,0.0000348859,209568.0,12554230.0,43322416.0,60000000.0,,-1.01,4.83,12.69,1526748264,25.2288215884,1511.0
swissborg,SwissBorg,CHSB,474,0.0216793,0.0000026099,146613.0,12483399.0,575821133.0,1000000000.0,,-0.42,1.62,13.55,1526748262,17.6499905498,1503.0
mark-space,MARK.SPACE,MRK,475,0.0573261,0.0000069012,536157.0,12328878.0,215065698.0,3000000000.0,,-1.41,8.61,-9.95,1526748265,64.545203926,1484.0
smartlands,Smartlands,SLT,476,2.40603,0.0002896497,203657.0,12272908.0,5100896.0,7186785.0,,-0.15,2.11,3.46,1526748262,24.5172264765,1477.0
lendingblock,Lendingblock,LND,477,0.0216221,0.0000026030,190471.0,12246018.0,566365822.0,1000000000.0,,3.95,-5.38,-22.45,1526748265,22.9298312565,1474.0
zap,Zap,ZAP,478,0.114711,0.0000138095,39747.3,12182541.0,106202028.0,520000000.0,,-0.08,4.37,-22.48,1526748261,4.7849745205,1467.0
linda,Linda,LINDA,479,0.00135023,0.0000001625,69221.4,12170221.0,9013443129.0,9013443129.0,30000000000.0,-4.81,-4.46,-6.47,1526748253,8.333210942,1465.0
b2bx,B2BX,B2B,480,0.743937,0.0000895588,314806.0,12141531.0,16320644.0,19822337.0,,36.74,29.59,-1.65,1526748258,37.8978871247,1462.0
lala-world,LALA World,LALA,481,0.063607,0.0000076573,531577.0,12062721.0,189644551.0,250000000.0,,-1.59,32.38,46.03,1526748263,63.9938411088,1452.0
myriad,Myriad,XMY,482,0.00763265,0.0000009189,25215.2,12025087.0,1575480000.0,1575480000.0,,1.5,2.93,-8.82,1526748242,3.0355291939,1448.0
icos,ICOS,ICOS,483,21.1322,0.0025439977,8737.07,12004810.0,568081.0,573617.0,,-0.22,18.29,-19.8,1526748256,1.0518112509,1445.0
oxycoin,Oxycoin,OXY,484,0.10926,0.0000131533,65247.9,11887339.0,108798635.0,108798635.0,,0.45,16.5,17.83,1526748258,7.8548615634,1431.0
nimiq,Nimiq Exchange Token,NET,485,1.13189,0.0001362625,125670.0,11884845.0,10500000.0,10500000.0,,-0.18,4.77,-12.23,1526748253,15.1287697025,1431.0
effect-ai,Effect.AI,EFX,486,0.0612933,0.0000073788,87291.9,11870583.0,193668526.0,650000000.0,,-0.46,9.5,6.32,1526748265,10.5086261796,1429.0
bitqy,bitqy,BQ,487,0.00378098,0.0000004552,2076.5,11769362.0,3112780785.0,10000000000.0,,-0.17,11.04,42.91,1526748255,0.2499792336,1417.0
docademic,Docademic,MTC,488,0.0633916,0.0000076314,492770.0,11763595.0,185570245.0,850000000.0,,-0.58,2.87,231.98,1526748265,59.3220645046,1416.0
bitsend,BitSend,BSD,489,0.610097,0.0000734465,27098.7,11712963.0,19198525.0,19198525.0,,-0.07,1.92,-3.22,1526748250,3.2622741429,1410.0
etheroll,Etheroll,DICE,490,1.66778,0.0002007755,43798.6,11677166.0,7001623.0,7001623.0,7001622.0,-0.8,3.16,-0.39,1526748251,5.272689844,1406.0
rialto,Rialto,XRL,491,0.152441,0.0000183516,5082.19,11674587.0,76584297.0,100000000.0,,-0.11,-5.78,-10.41,1526748254,0.6118189074,1405.0
profile-utility-token,Profile Utility Token,PUT,492,0.260065,0.0000313079,1549380.0,11673213.0,44885750.0,100000000.0,,-2.85,-3.39,46.53,1526748261,186.521947972,1405.0
leverj,Leverj,LEV,493,0.0985924,0.0000118690,60868.3,11642827.0,118090511.0,1000000000.0,,18.35,36.71,28.24,1526748261,7.3276238791,1402.0
patientory,Patientory,PTOY,494,0.165598,0.0000199355,195818.0,11591860.0,70000000.0,100002000.0,,-0.11,1.27,13.81,1526748251,23.5735292878,1395.0
polis,Polis,POLIS,495,5.37364,0.0006469051,61379.6,11528881.0,2145451.0,2145451.0,25000000.0,0.67,0.95,-0.42,1526748261,7.3891766757,1388.0
cashaa,Cashaa,CAS,496,0.0301609,0.0000036309,14762.2,11358040.0,376581591.0,1000000000.0,,-0.99,7.54,4.63,1526748262,1.7771458908,1367.0
swarm-fund,Swarm,SWM,497,0.220241,0.0000265137,1561.12,11257256.0,51113355.0,100000000.0,,-0.46,9.75,-9.96,1526748262,0.1879352666,1355.0
paragon,Paragon,PRG,498,0.170239,0.0000204942,107632.0,11224982.0,65936604.0,164936594.0,,-0.49,-0.2,-7.97,1526748257,12.957266974,1351.0
debitum-network,Debitum,DEB,499,0.059164,0.0000071225,53008.6,11198888.0,189285517.0,400000000.0,,-1.44,-0.7,-6.4,1526748263,6.3814347231,1348.0
bitdegree,BitDegree,BDG,500,0.0315809,0.0000038019,16121.9,11197614.0,354569198.0,514800000.0,,0.82,3.37,-8.31,1526748261,1.940833232,1348.0
okcash,OKCash,OK,501,0.150199,0.0000180817,54126.5,11117745.0,74020102.0,74020102.0,105000000.0,0.09,0.63,6.32,1526748246,6.5160129968,1338.0
swarm-city,Swarm City,SWT,502,1.35983,0.000163703,6539.18,11087147.0,8153333.0,8153333.0,,1.15,2.73,5.21,1526748249,0.787218495,1335.0
clams,Clams,CLAM,503,3.63417,0.0004374992,64207.8,11071548.0,3046514.0,16708840.0,,0.25,2.55,-1.03,1526748243,7.7296492345,1333.0
rise,Rise,RISE,504,0.0873713,0.0000105182,8147.97,10890070.0,124641275.0,124641275.0,,-0.09,-2.16,-7.7,1526748254,0.9808925095,1311.0
insights-network,Insights Network,INSTAR,505,0.0841098,0.0000101255,6462610.0,10701696.0,127234833.0,211068638.0,,-0.81,-2.79,11.81,1526748263,778.000623594,1288.0
credo,Credo,CREDO,506,0.0193974,0.0000023352,4752.19,10666469.0,549891703.0,1374729257.0,,-6.88,1.08,1.17,1526748255,0.5720918922,1284.0
musicoin,Musicoin,MUSIC,507,0.0136821,0.0000016471,19121.8,10618918.0,776117568.0,776117568.0,,1.03,2.68,-4.99,1526748250,2.3019758773,1278.0
devery,Devery,EVE,508,0.168665,0.0000203047,101603.0,10612134.0,62918410.0,100000000.0,,2.34,0.55,-11.29,1526748263,12.2314664445,1278.0
neoscoin,NeosCoin,NEOS,509,2.77461,0.0003340211,161438.0,10568058.0,3808845.0,3808845.0,,-0.05,0.04,-2.69,1526748245,19.434696612,1272.0
fintrux-network,FintruX Network,FTX,510,0.190618,0.0000229475,271006.0,10565695.0,55428631.0,100000000.0,,-0.71,1.86,-9.65,1526748265,32.6250287419,1272.0
peepcoin,PeepCoin,PCN,511,0.000815107,0.0000000981,2117240.0,10499341.0,12880936120.0,52080936120.0,,-0.15,51.39,390.25,1526748254,254.883714211,1264.0
cargox,CargoX,CXO,512,0.0812671,0.0000097833,129516.0,10489259.0,129071409.0,215119016.0,,-4.03,-9.32,4.25,1526748262,15.5917700071,1263.0
energycoin,Energycoin,ENRG,513,0.0859108,0.0000103424,9397.85,10471328.0,121886047.0,121886047.0,,0.49,3.24,1.78,1526748250,1.1313591816,1261.0
russian-mining-coin,Russian Miner Coin,RMC,514,6842.38,0.823719195,2557.14,10311467.0,1507.0,10757.0,,-0.94,8.33,28.17,1526748259,0.3078410293,1241.0
morpheus-labs,Morpheus Labs,MITX,515,0.058343,0.0000070236,461845.0,10301052.0,176560198.0,800000000.0,,0.95,-7.21,-3.86,1526748266,55.5991616396,1240.0
goldcoin,GoldCoin,GLD,516,0.250245,0.0000301257,33065.4,10267650.0,41030392.0,41030392.0,72245700.0,-0.83,0.02,-7.89,1526748242,3.9805746934,1236.0
lockchain,LockTrip,LOC,517,1.10462,0.0001329796,36918.3,10265196.0,9292966.0,18585933.0,,-0.43,3.8,7.01,1526748260,4.4444056538,1236.0
block-array,Block Array,ARY,518,0.149445,0.0000179909,67421.7,10226632.0,68430738.0,88409933.0,,0.68,6.12,-20.77,1526748262,8.1165542472,1231.0
everus,Everus,EVR,519,0.122178,0.0000147084,191602.0,10212274.0,83585211.0,1000000000.0,,-1.58,20.21,7.86,1526748256,23.0659865723,1229.0
bulwark,Bulwark,BWK,520,1.36489,0.0001643121,92933.3,10091097.0,7393341.0,7712395.0,27000000.0,2.26,10.88,27.2,1526748259,11.1877655239,1215.0
fluz-fluz,Fluz Fluz,FLUZ,521,0.0489284,0.0000058902,18016.7,10019558.0,204780000.0,204780000.0,,-1.09,-3.65,-5.69,1526748264,2.1689385303,1206.0
zilla,Zilla,ZLA,522,0.258713,0.0000311451,641264.0,9951824.0,38466654.0,60000000.0,,1.38,-4.1,22.5,1526748262,77.1984990411,1198.0
coinfi,CoinFi,COFI,523,0.0572392,0.0000068907,134401.0,9950768.0,173845332.0,300000000.0,,-0.04,2.46,-15.49,1526748262,16.1798502171,1198.0
pure,Pure,PURE,524,0.822598,0.0000990284,182647.0,9921108.0,12060701.0,13169980.0,20000000.0,-1.5,-0.33,-51.17,1526748257,21.9879398413,1194.0
encrypgen,EncrypGen,DNA,525,0.15947,0.0000191978,482504.0,9882416.0,61970378.0,70978131.0,,4.88,0.39,-14.39,1526748259,58.0861931768,1190.0
snovio,Snovio,SNOV,526,0.0242482,0.0000029191,103356.0,9820047.0,404980448.0,651129644.0,,-0.28,1.5,-5.29,1526748259,12.4425011647,1182.0
leadcoin,Leadcoin,LDC,527,0.012469,0.0000015011,711895.0,9780679.0,784399592.0,2627412706.0,,-0.21,3.41,-15.27,1526748264,85.7014045306,1177.0
bounty0x,Bounty0x,BNTY,528,0.0696482,0.0000083846,73535.9,9611624.0,138002477.0,500000000.0,,1.55,2.09,-16.71,1526748260,8.8526115697,1157.0
dovu,Dovu,DOVU,529,0.129638,0.0000156065,3059.12,9568644.0,73810486.0,963761390.0,,-1.73,-2.43,-8.2,1526748257,0.3682718387,1152.0
foldingcoin,FoldingCoin,FLDC,530,0.0160356,0.0000019304,18989.7,9535477.0,594644215.0,1000000000.0,,-0.38,2.24,-5.03,1526748244,2.2860730327,1148.0
atn,ATN,ATN,531,0.442839,0.0000533111,141960.0,9523396.0,21505324.0,210000000.0,,-1.86,4.7,1.32,1526748261,17.0898396353,1146.0
pinkcoin,PinkCoin,PINK,532,0.0247858,0.0000029838,73046.2,9465863.0,381906699.0,392906699.0,,-0.38,5.23,-3.45,1526748243,8.7936590868,1140.0
hubii-network,Hubii Network,HBT,533,0.694902,0.0000836557,11338.8,9392586.0,13516418.0,31801784.0,,-0.73,8.68,-13.98,1526748258,1.3650202427,1131.0
nexium,Nexium,NXC,534,0.140952,0.0000169685,4681.92,9376240.0,66520799.0,66520799.0,,-0.05,1.9,-6.7,1526748249,0.5636324457,1129.0
jet8,JET8,J8T,535,0.0281527,0.0000033892,238943.0,9369016.0,332792815.0,1468857775.0,,-0.95,4.01,55.45,1526748263,28.7651278668,1128.0
the-champcoin,The ChampCoin,TCC,536,0.0562491,0.0000067715,5630.09,9276924.0,164925727.0,218000000.0,516085281.0,-0.07,2.38,-1.73,1526748254,0.6777777912,1117.0
remme,Remme,REM,537,0.0154257,0.0000018570,509356.0,9259985.0,600295910.0,1000000000.0,,-4.87,6.44,-4.17,1526748263,61.3187683662,1115.0
target-coin,Target Coin,TGT,538,0.00966958,0.0000011641,18505.8,9209597.0,952429892.0,2000100000.0,,-20.21,37.72,50.75,1526748256,2.2278187822,1109.0
flixxo,Flixxo,FLIXX,539,0.119246,0.0000143554,455268.0,9203924.0,77184338.0,189151329.0,,-0.68,-4.18,9.55,1526748259,54.8073901879,1108.0
playkey,Playkey,PKT,540,0.674233,0.0000811675,295714.0,9190816.0,13631512.0,19893268.0,,-0.02,10.61,3.18,1526748259,35.5994987173,1106.0
aidcoin,AidCoin,AID,541,0.244124,0.0000293888,3460990.0,9150607.0,37483437.0,100000000.0,,-0.38,-12.32,92.82,1526748262,416.65091631,1102.0
stipend,Stipend,SPD,542,1.88937,0.0002274516,135908.0,9125844.0,4830099.0,5070099.0,19340594.0,-0.83,6.59,8.95,1526748264,16.3612702533,1099.0
auctus,Auctus,AUC,543,0.551091,0.0000663430,96313.0,9117566.0,16544574.0,65829658.0,,-0.72,-11.27,-23.48,1526748264,11.5946303522,1098.0
bit-tube,BitTube,TUBE,544,0.182508,0.0000219712,131119.0,9097665.0,49848035.0,51628035.0,,-0.07,2.35,-16.63,1526748263,15.7847469931,1095.0
stealth,Stealth,XST,545,0.315225,0.0000379483,8888.26,9091248.0,28840504.0,28840504.0,,5.67,12.47,2.94,1526748243,1.0700122431,1094.0
chronobank,Chronobank,TIME,546,12.8011,0.0015410591,697993.0,9090225.0,710113.0,710113.0,,-0.22,2.61,0.27,1526748249,84.027813726,1094.0
investfeed,InvestFeed,IFT,547,0.0469362,0.0000056504,43603.0,8982709.0,191381257.0,191381257.0,,-4.77,15.5,17.35,1526748254,5.2491425586,1081.0
atbcoin,ATBCoin,ATB,548,0.212107,0.0000255345,863652.0,8835164.0,41654281.0,53631081.0,300000000.0,-0.23,-3.16,-5.65,1526748255,103.970654978,1064.0
napoleonx,NaPoleonX,NPX,549,0.34702,0.0000417760,16400.4,8790017.0,25330000.0,29800000.0,,7.54,13.32,,1526748265,1.9743604252,1058.0
gobyte,GoByte,GBX,550,5.74032,0.0006910478,94870.1,8785146.0,1530428.0,2355415.0,31800000.0,1.26,2.55,-7.25,1526748259,11.4209269878,1058.0
gambit,Gambit,GAM,551,7.31147,0.0008801905,643.12,8775806.0,1200279.0,1200279.0,,-0.07,0.95,-11.21,1526748245,0.0774219334,1056.0
aditus,Aditus,ADI,552,0.0374146,0.0000045042,1123980.0,8759165.0,234110888.0,750000000.0,,7.77,-5.7,13.98,1526748264,135.310213816,1054.0
srcoin,SRCOIN,SRCOIN,553,0.001733,0.0000002086,430660.0,8755199.0,5052048084.0,15000000000.0,,-9.77,-5.51,-27.43,1526748265,51.844958702,1054.0
spectrecoin,Spectrecoin,XSPEC,554,0.42032,0.0000506002,19882.8,8736462.0,20785264.0,20785264.0,,-0.03,-3.41,-3.3,1526748249,2.3935887821,1052.0
ink-protocol,Ink Protocol,XNK,555,0.0506804,0.0000061012,148914.0,8666789.0,171008697.0,500000000.0,,-0.46,5.74,-1.71,1526748263,17.9269961922,1043.0
cvcoin,CVCoin,CVCOIN,556,0.87793,0.0001056895,14317.2,8636226.0,9837033.0,15000000.0,,0.3,10.54,7.81,1526748252,1.7235746128,1040.0
espers,Espers,ESP,557,0.000399554,0.0000000481,8915.16,8635570.0,21613022727.0,21613022727.0,50000000000.0,-0.79,4.45,-8.81,1526748247,1.0732505968,1040.0
golos,Golos,GOLOS,558,0.0691041,0.0000083191,6415.46,8604766.0,124518891.0,124518891.0,,0.23,4.13,-5.07,1526748249,0.7723244758,1036.0
hollywoodcoin,HollyWoodCoin,HWC,559,1.82897,0.0002201804,105623.0,8577048.0,4689551.0,24044829.0,,-0.09,-5.99,4.2,1526748260,12.7154137207,1033.0
bitconnect,BitConnect,BCC,560,0.889133,0.0001070382,2254.6,8463062.0,9518330.0,10290908.0,28000000.0,-0.1,-2.59,-7.9,1526748250,0.2714197833,1019.0
dubaicoin-dbix,DubaiCoin,DBIX,561,3.75935,0.000452569,63895.4,8394256.0,2232901.0,2232901.0,,-0.93,-0.28,-8.87,1526748251,7.6920409935,1011.0
mktcoin,MktCoin,MLM,562,0.00755329,0.0000009093,49753.0,8375477.0,1108851563.0,2175007514.0,,-11.53,-3.65,-24.76,1526748263,5.9895096603,1008.0
adbank,adbank,ADB,563,0.0173207,0.0000020852,17100.4,8330455.0,480953700.0,1000000000.0,,7.71,17.59,12.84,1526748262,2.0586298514,1003.0
connectjob,ConnectJob,CJT,564,0.0738165,0.0000088864,124199.0,8329437.0,112839768.0,166298157.0,,-0.29,-0.38,-16.31,1526748265,14.9516835226,1003.0
payfair,Payfair,PFR,565,0.0934096,0.0000112451,25920.8,8313425.0,88999687.0,88999687.0,,-0.68,7.31,-25.38,1526748259,3.1204727756,1001.0
dynamic,Dynamic,DYN,566,1.68526,0.0002028798,37240.1,8312546.0,4932501.0,14020822.0,,-0.02,3.39,-1.17,1526748250,4.4831455128,1001.0
ip-exchange,IP Exchange,IPSX,567,0.010357,0.0000012468,795486.0,8310502.0,802404382.0,1714102659.0,,0.07,3.0,18.11,1526748264,95.7644982538,1000.0
waves-community-token,Waves Community Token,WCT,568,0.832827,0.0001002598,879052.0,8302950.0,9969597.0,10000000.0,,-0.47,4.77,-4.88,1526748249,105.824582355,1000.0
fedoracoin,FedoraCoin,TIPS,569,0.0000389299,0.0000000047,39338.4,8263645.0,212269865434,482759907611,,-0.48,2.15,-12.89,1526748242,4.7357491371,995.0
graft,Graft,GRFT,570,0.0345637,0.0000041609,128710.0,8250813.0,238713258.0,980816258.0,1844674407.0,0.1,-22.59,52.57,1526748263,15.494739782,993.0
novacoin,Novacoin,NVC,571,3.84641,0.0004630497,3809.35,7981400.0,2075026.0,2075026.0,,-0.51,0.66,-6.16,1526748241,0.4585881982,961.0
aventus,Aventus,AVT,572,1.32582,0.0001596087,195139.0,7954920.0,6000000.0,10000000.0,,-0.47,-3.78,-10.13,1526748255,23.4917879444,958.0
mysterium,Mysterium,MYST,573,0.408885,0.0000492236,161378.0,7944237.0,19429024.0,32433366.0,,-0.12,1.94,5.57,1526748252,19.4274735183,956.0
xaurum,Xaurum,XAUR,574,0.061735,0.0000074320,22967.3,7848577.0,127133338.0,127133338.0,,-0.34,-0.32,18.58,1526748246,2.7649159894,945.0
global-cryptocurrency,Global Cryptocurrency,GCC,575,0.0091116,0.0000010969,366624.0,7829066.0,859241647.0,1249488215.0,2400000000.0,3.38,6.73,577.43,1526748250,44.1359915923,943.0
gladius-token,Gladius Token,GLA,576,0.582776,0.0000701574,38324.9,7787296.0,13362417.0,16440717.0,,1.7,6.7,2.97,1526748263,4.6137390465,937.0
auroracoin,Auroracoin,AUR,577,0.898685,0.0001081881,12517.6,7780940.0,8658139.0,8658139.0,,-0.64,1.47,-4.32,1526748242,1.5069299565,937.0
idex-membership,IDEX Membership,IDXM,578,3863.58,0.465116671,6972.15,7727160.0,2000.0,2000.0,,-0.69,1.39,16.39,1526748261,0.8393415428,930.0
alis,ALIS,ALIS,579,0.199118,0.0000239708,17669.8,7726837.0,38805314.0,75209200.0,,-0.11,3.37,23.61,1526748256,2.1271770103,930.0
sphere,Sphere,SPHR,580,2.50614,0.0003017014,12316.6,7726280.0,3082940.0,3082940.0,,-0.09,-0.37,-3.23,1526748246,1.4827325926,930.0
hedge,Hedge,HDG,581,2.08194,0.0002506341,647.129,7723319.0,3709674.0,5100033.0,,-1.89,-40.14,-53.2,1526748257,0.0779045564,930.0
sportyco,SportyCo,SPF,582,0.145753,0.0000175465,1614670.0,7697569.0,52812425.0,70673454.0,,-1.01,-1.01,-13.63,1526748259,194.381877739,927.0
toacoin,ToaCoin,TOA,583,0.00303503,0.0000003654,56189.2,7617365.0,2509815314.0,8977566478.0,,-8.43,-3.61,-7.12,1526748253,6.7643309188,917.0
worldcore,Worldcore,WRC,584,0.0433746,0.0000052216,65695.8,7595296.0,175109299.0,245209299.0,,-1.21,-1.96,-18.14,1526748260,7.9087819577,914.0
canyacoin,CanYaCoin,CAN,585,0.181699,0.0000218738,61821.2,7536507.0,41477975.0,95827000.0,,-1.31,-1.67,-5.96,1526748260,7.4423386451,907.0
bitcrystals,Bitcrystals,BCY,586,0.320387,0.0000385698,14092.4,7425339.0,23176157.0,23176157.0,,-0.8,0.49,-4.62,1526748246,1.6965120884,894.0
change,Change,CAG,587,0.199905,0.0000240655,179440.0,7418472.0,37109987.0,79184116.0,,7.17,3.55,9.91,1526748259,21.6018654843,893.0
pluton,Pluton,PLU,588,8.68907,0.0010460328,5263.93,7385705.0,850000.0,20000000.0,20000000.0,-0.32,-2.96,-6.55,1526748248,0.6336976582,889.0
solaris,Solaris,XLR,589,5.7719,0.0006948496,23029.3,7367362.0,1276419.0,1368312.0,,-0.17,5.07,-1.68,1526748251,2.7723798529,887.0
publica,Publica,PBL,590,0.393609,0.0000473846,31881.1,7314409.0,18582933.0,33787150.0,,8.28,1.85,8.1,1526748259,3.8380028628,881.0
airtoken,AirToken,AIR,591,0.00696066,0.0000008380,153924.0,7308693.0,1050000000.0,1491492558.0,,-0.92,12.65,-6.93,1526748256,18.5301245141,880.0
syndicate,Syndicate,SYNX,592,0.372995,0.0000449030,201240.0,7285208.0,19531650.0,19531650.0,,-1.72,-0.93,-22.03,1526748247,24.2262561863,877.0
sequence,Sequence,SEQ,593,0.158445,0.0000190744,4126.3,7231128.0,45638098.0,45638098.0,,-0.07,1.97,0.59,1526748248,0.4967441905,871.0
curecoin,Curecoin,CURE,594,0.302842,0.0000364576,6196.78,7229407.0,23871876.0,23871876.0,,0.86,2.03,-3.66,1526748243,0.7459987071,870.0
commerceblock,CommerceBlock,CBT,595,0.0415715,0.0000050046,140291.0,7202540.0,173256686.0,743256686.0,,-1.63,9.26,-27.36,1526748264,16.8889172462,867.0
sharex,ShareX,SEXC,596,0.0111023,0.0000013365,1039310.0,7166702.0,645515075.0,1000000000.0,,-1.65,13.0,43.5,1526748261,125.117224791,863.0
insurepal,InsurePal,IPL,597,0.0356061,0.0000042864,481278.0,7156826.0,201000000.0,300000000.0,,-0.63,-9.38,-15.01,1526748261,57.9386012961,862.0
circuits-of-value,Circuits of Value,COVAL,598,0.0070623,0.0000008502,15198.6,7062300.0,1000000000.0,1200000000.0,,0.78,0.73,2.1,1526748244,1.8296818588,850.0
get-protocol,GET Protocol,GET,599,0.675073,0.0000812686,59683.5,7010224.0,10384393.0,33368773.0,,-3.31,3.73,13.6,1526748261,7.184991856,844.0
linker-coin,Linker Coin,LNC,600,0.0614835,0.0000074017,58248.2,6933872.0,112776150.0,500000000.0,,-0.07,-9.95,20.05,1526748264,7.0122034168,835.0
obits,OBITS,OBITS,601,0.431991,0.0000520052,619.366,6771286.0,15674600.0,15674600.0,,0.16,3.65,8.51,1526748246,0.0745623106,815.0
eroscoin,Eroscoin,ERO,602,0.0362306,0.0000043616,16970.9,6765847.0,186744000.0,240000000.0,,-0.09,15.8,6.2,1526748259,2.0430400075,815.0
viuly,Viuly,VIU,603,0.00965653,0.0000011625,568377.0,6753272.0,699347733.0,1000000000.0,,-0.08,6.49,6.04,1526748258,68.4240052295,813.0
eztoken,EZToken,EZT,604,0.582383,0.0000701101,6312.39,6697405.0,11500000.0,50000000.0,,-0.44,8.33,31.69,1526748264,0.7599164047,806.0
transfercoin,TransferCoin,TX,605,1.03177,0.0001242095,107490.0,6675801.0,6470241.0,6470241.0,,0.79,2.71,-0.35,1526748245,12.9401723189,804.0
helbiz,Helbiz,HBZ,606,0.0146051,0.0000017582,2897430.0,6644139.0,454919092.0,1005250000.0,,-0.28,-19.44,9.02,1526748265,348.806805117,800.0
signal-token,Spectiv,SIG,607,0.0238104,0.0000028664,13536.5,6611696.0,277681033.0,378851756.0,,-2.48,-2.3,-12.56,1526748264,1.6295901255,796.0
adhive,AdHive,ADH,608,0.0626455,0.0000075416,663196.0,6610429.0,105521214.0,392000000.0,,-1.68,-6.63,-8.85,1526748265,79.8387805492,796.0
ethereum-blue,Blue Protocol,BLUE,609,0.17944,0.0000216019,2301.63,6575629.0,36645278.0,42000000.0,42000000.0,-0.23,4.37,-2.13,1526748259,0.2770814849,792.0
exrnchain,EXRNchain,EXRN,610,0.0000707485,0.0000000085,23503.2,6544236.0,92500000000.0,100000000000,,1.01,-2.74,-10.23,1526748256,2.8294302544,788.0
hellogold,HelloGold,HGT,611,0.0247954,0.0000029850,1311510.0,6522049.0,263034654.0,1000000000.0,,-0.67,-0.15,-8.36,1526748258,157.885993097,785.0
global-currency-reserve,Global Currency Reserve,GCR,612,0.0623144,0.0000075017,5797.81,6488997.0,104133187.0,104133187.0,,4.22,9.79,-21.75,1526748246,0.6979687457,781.0
dao-casino,DAO.Casino,BET,613,0.0386358,0.0000046512,109454.0,6462642.0,167270821.0,167270821.0,,-3.21,66.72,82.13,1526748252,13.1766082519,778.0
haven-protocol,Haven Protocol,XHV,614,2.75467,0.0003316207,74749.6,6430376.0,2334354.0,2334354.0,,-0.7,-0.22,-19.38,1526748264,8.9987227163,774.0
mintcoin,Mintcoin,MINT,615,0.000255212,0.0000000307,6288.58,6366840.0,24947260808.0,24947260808.0,,-9.22,-19.16,-30.84,1526748242,0.7570500404,766.0
korecoin,Kore,KORE,616,3.10028,0.0003732269,16844.8,6270207.0,2022465.0,2022465.0,12000000.0,-0.82,2.74,11.94,1526748243,2.0278594723,755.0
clearcoin,ClearCoin,CLR,617,0.00781664,0.0000009410,1953.0,6253312.0,800000000.0,1000000000.0,,-0.41,3.46,-7.85,1526748264,0.2351116991,753.0
trueflip,TrueFlip,TFL,618,0.999962,0.0001203803,139030.0,6247030.0,6247267.0,8924667.0,,-0.21,1.54,-10.33,1526748255,16.7371118941,752.0
dero,Dero,DERO,619,2.75512,0.0003316748,86425.2,6224386.0,2259207.0,18400000.0,,10.49,16.73,23.7,1526748264,10.4042885915,749.0
fidentiax,FidentiaX,FDX,620,0.0588369,0.0000070831,183716.0,6177875.0,105000000.0,130000000.0,,1.94,15.62,-9.15,1526748260,22.1166312936,744.0
tokes,Tokes,TKS,621,1.84193,0.0002217405,5506.3,6166208.0,3347688.0,50000000.0,,0.42,-0.37,-4.63,1526748251,0.6628753451,742.0
breakout-stake,Breakout Stake,BRX,622,0.979667,0.0001179371,4494.81,6140634.0,6268082.0,6268082.0,6268082.0,-0.06,1.43,1.95,1526748247,0.541107228,739.0
